index,rivmth_idx,dist2coast,cmf_lat_15min,cmf_lon_15min,rivwth,uparea,gtsm_lon,gtsm_lat,dist,gtsm_idx,gtsm_station_id,rivmth_lon,rivmth_lat,gtsm_egm_offset,lon,lat,rivhgt,elevtn
3141,21871,3539.857269,-24.875000,113.625000,10,73490.562500,113.584000,-24.869790,7375,16586,deltas_415,113.657082,-24.869583,0.792000,113.657082,-24.869583,2.000000,0.000000
3142,18530,2617.538962,4.625000,113.875000,128,22211.044922,113.994100,4.609376,3314,2462,diva_id__1991,113.987083,4.580416,1.092000,113.987083,4.580416,3.036477,0.000000
3143,20152,0.000000,-7.625000,113.875000,11,1361.187256,114.228500,-7.734374,32553,10995,diva_id__10527,113.937920,-7.682083,0.848000,113.937920,-7.682083,2.000000,0.000000
3145,21952,0.000000,-25.375000,113.875000,10,1504.775635,113.584000,-24.921870,48239,48,carnarvon,113.858749,-25.277084,0.792000,113.858749,-25.277084,2.000000,0.000000
3146,22108,8964.968011,-26.625000,113.875000,10,1437.660034,113.701200,-26.067710,65370,11514,diva_id__11046,113.856247,-26.638750,0.764000,113.856247,-26.638750,2.000000,0.000000
3147,594,1928.497242,73.375000,114.125000,49,18976.667969,113.320300,73.567710,34382,4045,diva_id__3574,114.065414,73.342918,0.183000,114.065414,73.342918,2.000000,0.000000
3148,18531,0.000000,4.625000,114.125000,27,2485.575928,114.228500,4.609376,5589,11025,diva_id__10557,114.182915,4.587915,1.094000,114.182915,4.587915,2.000000,0.000000
3149,19564,0.000000,-3.125000,114.125000,90,15864.785156,114.169900,-3.463541,25155,16529,deltas_337,114.107086,-3.246250,1.021000,114.107086,-3.246250,2.510322,0.000000
3150,21978,0.000000,-25.625000,114.125000,10,1385.663940,113.701200,-26.067710,60699,11514,diva_id__11046,114.032082,-25.610416,0.764000,114.032082,-25.610416,2.000000,0.000000
3151,22008,0.000000,-25.875000,114.125000,10,10459.633789,113.701200,-26.067710,58026,11514,diva_id__11046,114.242081,-25.878750,0.764000,114.242081,-25.878750,2.000000,0.000000
3152,22235,2475.958583,-27.625000,114.125000,10,65435.546875,114.111300,-27.682290,5583,16590,deltas_422,114.162086,-27.704584,0.730000,114.162086,-27.704584,2.000000,0.000000
3153,19616,0.000000,-3.375000,114.375000,260,60521.097656,114.169900,-3.463541,22635,16529,deltas_337,114.301254,-3.307919,1.021000,114.301254,-3.307919,4.430975,0.000000
3154,21603,2524.392156,-22.375000,114.375000,10,1985.088257,114.345700,-22.369790,8876,11510,diva_id__11042,114.392082,-22.437084,0.909000,114.392082,-22.437084,2.000000,0.000000
3156,21657,2523.972578,-22.875000,114.375000,10,1844.949097,114.345700,-22.369790,13823,11510,diva_id__11042,114.369583,-22.492085,0.909000,114.369583,-22.492085,2.000000,0.000000
3157,21872,2501.988126,-24.875000,114.375000,10,1122.365479,113.584000,-24.921870,11663,48,carnarvon,113.664581,-24.997084,0.792000,113.664581,-24.997084,2.000000,0.000000
3158,21953,0.000000,-25.375000,114.375000,10,1304.564819,113.701200,-26.067710,54636,11514,diva_id__11046,114.120415,-25.752918,0.764000,114.120415,-25.752918,2.000000,0.000000
3159,22009,0.000000,-25.875000,114.375000,10,2139.423340,113.701200,-26.067710,56289,11514,diva_id__11046,114.255417,-25.977917,0.764000,114.255417,-25.977917,2.000000,0.000000
3160,22302,0.000000,-28.125000,114.375000,10,1321.410645,114.111300,-27.994790,31653,11519,diva_id__11051,114.305420,-28.222084,0.733000,114.305420,-28.222084,2.000000,0.000000
3161,18497,0.000000,4.875000,114.625000,14,1054.325562,114.697300,4.869792,9271,11028,diva_id__10560,114.641251,4.807917,1.098000,114.641251,4.807917,2.000000,0.000000
3162,19617,2619.506551,-3.375000,114.625000,59,13212.747070,114.580100,-3.723958,44594,11047,diva_id__10579,114.556252,-3.323750,0.984000,114.556252,-3.323750,2.013927,0.000000
3163,21581,0.000000,-22.125000,114.625000,10,6806.860352,114.345700,-22.369790,37059,11510,diva_id__11042,114.528748,-22.082916,0.909000,114.528748,-22.082916,2.000000,0.000000
3164,22373,4931.353329,-28.625000,114.625000,10,1962.542725,114.580100,-28.776040,6716,11520,diva_id__11052,114.620415,-28.727083,0.721000,114.620415,-28.727083,2.000000,0.000000
3165,22402,2464.307228,-28.875000,114.625000,10,12139.146484,114.580100,-28.776040,11306,11520,diva_id__11052,114.637085,-28.864584,0.721000,114.637085,-28.864584,2.000000,0.000000
3166,19618,0.000000,-3.375000,114.875000,22,3742.203857,114.580100,-3.723958,43045,11047,diva_id__10579,114.552917,-3.337917,0.984000,114.552917,-3.337917,2.000000,0.000000
3167,21527,0.000000,-21.625000,114.875000,10,76779.179688,114.931600,-21.692710,1419,16580,deltas_405,114.917915,-21.693750,0.911000,114.917915,-21.693750,2.000000,0.000000
3168,22469,2460.170229,-29.375000,114.875000,10,6143.781250,114.814500,-29.088540,21300,11521,diva_id__11053,114.922081,-29.255417,0.710000,114.922081,-29.255417,2.000000,0.000000
3169,18498,2617.039021,4.875000,115.125000,35,3691.526367,115.107400,4.973959,17369,11030,diva_id__10562,115.013748,4.848749,1.093000,115.013748,4.848749,2.000000,0.000000
3171,21528,0.000000,-21.625000,115.125000,10,1433.048584,114.931600,-21.692710,30873,16580,deltas_405,115.212914,-21.599583,0.911000,115.212914,-21.599583,2.000000,0.000000
3172,22641,2448.219456,-30.375000,115.125000,10,3653.408447,115.107400,-30.703120,35654,11525,diva_id__11057,115.051247,-30.386250,0.690000,115.051247,-30.386250,2.000000,0.000000
3173,22683,7736.303554,-30.625000,115.125000,10,1492.572998,115.107400,-30.703120,16655,11525,diva_id__11057,115.141251,-30.556250,0.690000,115.141251,-30.556250,2.000000,0.000000
3174,23290,0.000000,-34.375000,115.125000,10,22537.320312,114.902300,-33.906250,52585,11534,diva_id__11066,115.172081,-34.322918,0.618000,115.172081,-34.322918,2.000000,0.000000
3175,18461,0.000000,5.125000,115.375000,45,9191.042969,115.517600,5.182292,7683,11040,diva_id__10572,115.470413,5.232916,1.092000,115.470413,5.232916,2.000000,0.000000
3176,18499,0.000000,4.875000,115.375000,26,2511.502197,115.107400,4.973959,9581,11030,diva_id__10562,115.192917,4.961248,1.093000,115.192917,4.961248,2.000000,0.000000
3177,18533,2617.134907,4.625000,115.375000,15,1207.486572,115.107400,4.973959,20945,11030,diva_id__10562,115.055420,4.792915,1.093000,115.055420,4.792915,2.000000,0.000000
3178,21529,0.000000,-21.625000,115.375000,10,2777.881836,115.693400,-21.276040,44138,11511,diva_id__11043,115.381248,-21.546249,0.935000,115.381248,-21.546249,2.000000,0.000000
3179,22815,0.000000,-31.375000,115.375000,10,13696.889648,115.459000,-31.380210,4964,11526,diva_id__11058,115.499580,-31.352083,0.676000,115.499580,-31.352083,2.000000,0.000000
3180,15251,0.000000,22.875000,115.625000,13,1194.448730,115.341800,22.734380,33241,399,shanwei,115.613754,22.897083,1.031000,115.613754,22.897083,2.000000,0.000000
3183,21501,2533.685279,-21.375000,115.625000,10,7610.115234,115.693400,-21.276040,4491,11511,diva_id__11043,115.677917,-21.313751,0.935000,115.677917,-21.313751,2.000000,0.000000
3185,22934,2430.052996,-32.125000,115.625000,10,99328.242188,115.752000,-32.057290,1460,117,fremantle,115.737083,-32.053749,0.691000,115.737083,-32.053749,2.000000,0.000000
3186,23000,0.000000,-32.625000,115.625000,10,11265.316406,115.693400,-32.578120,6542,11529,diva_id__11061,115.714584,-32.522083,0.647000,115.714584,-32.522083,2.000000,0.000000
3187,23113,0.000000,-33.375000,115.625000,10,4837.640625,115.693400,-33.307290,2021,11531,diva_id__11063,115.672081,-33.303749,0.598000,115.672081,-33.303749,2.000000,0.000000
3188,23292,0.000000,-34.375000,115.625000,10,1608.890869,115.722700,-34.542430,7920,11535,diva_id__11067,115.673752,-34.483749,0.632000,115.673752,-34.483749,2.000000,0.000000
3190,19663,0.000000,-3.625000,115.875000,18,1956.920776,116.279300,-3.255208,46854,11050,diva_id__10582,115.992920,-3.564583,0.977000,115.992920,-3.564583,2.000000,0.000000
3192,23327,0.000000,-34.625000,115.875000,10,4362.550781,115.722700,-34.542430,12484,11535,diva_id__11067,115.829582,-34.612083,0.632000,115.829582,-34.612083,2.000000,0.000000
3193,15253,0.000000,22.875000,116.125000,10,1050.241699,116.044900,22.838540,22987,3757,diva_id__3286,116.242081,22.937084,1.030000,116.242081,22.937084,2.000000,0.000000
3194,19447,8286.233688,-2.625000,116.125000,11,1492.731323,116.455100,-2.526041,25618,2466,diva_id__1995,116.248749,-2.628750,0.983000,116.248749,-2.628750,2.000000,0.000000
3195,19565,2619.906459,-3.125000,116.125000,12,1368.752563,116.279300,-3.203124,30919,11279,diva_id__10811,116.087921,-3.001251,0.978000,116.087921,-3.001251,2.000000,0.000000
3196,19619,0.000000,-3.375000,116.125000,11,1098.989136,116.279300,-3.255208,36766,11050,diva_id__10582,116.007919,-3.444584,0.977000,116.007919,-3.444584,2.000000,0.000000
3197,21454,0.000000,-20.875000,116.125000,10,47840.585938,116.103500,-20.963540,3733,16575,deltas_399,116.104584,-20.997084,0.942000,116.104584,-20.997084,2.000000,0.000000
3198,19294,5242.045949,-1.875000,116.375000,29,4263.341797,116.572300,-2.005208,27128,11053,diva_id__10585,116.372917,-1.864586,0.988000,116.372917,-1.864586,2.000000,0.000000
3199,19448,0.000000,-2.625000,116.375000,10,1183.419556,116.455100,-2.526041,4968,2466,diva_id__1995,116.417915,-2.501251,0.983000,116.417915,-2.501251,2.000000,0.000000
3201,15079,3557.947669,23.375000,116.625000,28,4292.833496,116.689500,23.203130,32216,3760,diva_id__3289,116.511253,23.442081,1.026000,116.511253,23.442081,2.000000,0.000000
3202,15166,0.000000,23.125000,116.625000,11,1296.005127,116.689500,23.203130,8701,3760,diva_id__3289,116.604584,23.197914,1.026000,116.604584,23.197914,2.000000,0.000000
3203,19241,0.000000,-1.625000,116.625000,24,3522.285400,116.572300,-1.484374,15371,11054,diva_id__10586,116.533752,-1.617085,0.986000,116.533752,-1.617085,2.000000,0.000000
3204,21456,0.000000,-20.875000,116.625000,10,2078.146240,116.103500,-20.963540,49382,16575,deltas_399,116.524582,-20.757915,0.942000,116.524582,-20.757915,2.000000,0.000000
3205,23406,2396.303419,-35.125000,116.625000,10,1359.168213,116.777300,-35.052080,8689,11537,diva_id__11069,116.697914,-35.008751,0.597000,116.697914,-35.008751,2.000000,0.000000
3206,15080,0.000000,23.375000,116.875000,111,29320.398438,116.865200,23.463540,1518,3761,diva_id__3290,116.878754,23.457916,1.025000,116.878754,23.457916,2.818158,0.000000
3207,18249,0.000000,6.875000,116.875000,10,1007.182617,116.982400,6.692709,7227,11043,diva_id__10575,116.991249,6.757082,1.073000,116.991249,6.757082,2.000000,0.000000
3208,23407,0.000000,-35.125000,116.875000,10,4649.948730,116.777300,-35.052080,6011,11537,diva_id__11069,116.757919,-35.000420,0.597000,116.757919,-35.000420,2.000000,0.000000
3209,10781,0.000000,38.875000,117.125000,10,2042.996094,117.568400,38.619790,15849,3856,diva_id__3385,117.577919,38.762085,0.560000,117.577919,38.762085,2.000000,0.000000
3211,15017,0.000000,23.625000,117.125000,10,1384.151123,117.041000,23.619790,1795,3762,diva_id__3291,117.029587,23.632084,1.023000,117.029587,23.632084,2.000000,0.000000
3212,18625,0.000000,3.625000,117.125000,84,15836.224609,117.392600,3.567709,30587,11251,diva_id__10783,117.123749,3.627916,1.035000,117.123749,3.627916,2.431894,0.000000
3213,23328,0.000000,-34.625000,117.125000,10,2258.658203,116.777300,-35.052080,16948,11537,diva_id__11069,116.957916,-35.015419,0.597000,116.957916,-35.015419,2.000000,0.000000
3215,18582,7406.258438,4.125000,117.375000,19,3078.285889,117.744100,4.088542,35135,11255,diva_id__10787,117.437920,4.007915,1.015000,117.437920,4.007915,2.000000,0.000000
3216,18626,0.000000,3.625000,117.375000,55,10237.655273,117.568400,3.619792,14307,11060,diva_id__10592,117.487083,3.719584,1.031000,117.487083,3.719584,2.000000,0.000000
3217,10646,0.000000,39.375000,117.625000,10,2938.429443,117.744100,38.984380,14331,16386,deltas_101,117.722084,39.112083,0.570000,117.722084,39.112083,2.000000,0.000000
3218,10782,0.000000,38.875000,117.625000,29,211146.812500,117.744100,38.984380,2805,16386,deltas_101,117.717087,38.970417,0.570000,117.717087,38.970417,2.000000,0.000000
3219,10900,2354.158418,38.375000,117.625000,10,1951.013794,117.627000,38.411460,8875,950,diva_id__479,117.627914,38.491249,0.551000,117.627914,38.491249,2.000000,0.000000
3221,18305,0.000000,6.375000,117.625000,13,3157.949707,117.919900,6.067709,46366,11049,diva_id__10581,117.732086,6.440416,1.085000,117.732086,6.440416,2.000000,0.000000
3222,18367,0.000000,5.875000,117.625000,28,4706.193848,117.919900,6.067709,50143,11049,diva_id__10581,117.502083,5.892916,1.085000,117.502083,5.892916,2.000000,0.000000
3224,18558,5235.790869,4.375000,117.625000,10,1318.807129,117.744100,4.244792,23783,11253,diva_id__10785,117.580414,4.382915,1.015000,117.580414,4.382915,2.000000,0.000000
3225,18583,9439.781321,4.125000,117.625000,10,1129.170776,117.744100,4.244792,22224,11253,diva_id__10785,117.543747,4.243750,1.015000,117.543747,4.243750,2.000000,0.000000
3226,18679,0.000000,2.875000,117.625000,149,29839.693359,117.744100,3.046876,20400,11064,diva_id__10596,117.608749,2.922916,1.028000,117.608749,2.922916,3.296918,0.000000
3227,19008,2621.711964,-0.125000,117.625000,10,1291.216919,117.509800,-0.390624,39697,11061,diva_id__10593,117.513748,-0.033752,0.951000,117.513748,-0.033752,2.000000,0.000000
3228,10647,0.000000,39.375000,117.875000,10,9778.876953,117.744100,38.984380,12038,16386,deltas_101,117.730415,39.092083,0.570000,117.730415,39.092083,2.000000,0.000000
3229,10901,0.000000,38.375000,117.875000,10,4816.288086,117.627000,38.411460,25590,950,diva_id__479,117.845413,38.257915,0.551000,117.845413,38.257915,2.000000,0.000000
3230,10970,0.000000,38.125000,117.875000,10,9236.054688,117.627000,38.411460,33051,950,diva_id__479,117.932915,38.236252,0.551000,117.932915,38.236252,2.000000,0.000000
3231,14771,0.000000,24.375000,117.875000,54,13791.479492,118.037100,24.401040,19869,3767,diva_id__3296,117.843750,24.431248,1.009000,117.843750,24.431248,2.000000,0.000000
3232,23373,2396.499419,-34.875000,117.875000,10,3255.923340,117.936000,-35.046050,5372,11538,diva_id__11070,117.947914,-34.998749,0.595000,117.947914,-34.998749,2.000000,0.000000
3234,10648,0.000000,39.375000,118.125000,10,1261.179932,118.212900,39.088540,7966,3857,diva_id__3386,118.162918,39.148750,0.558000,118.162918,39.148750,2.000000,0.000000
3235,10716,0.000000,39.125000,118.125000,10,1677.567871,118.212900,39.088540,20325,3857,diva_id__3386,118.045418,39.217083,0.558000,118.045418,39.217083,2.000000,0.000000
3236,10971,7460.160514,38.125000,118.125000,10,14267.798828,117.627000,38.411460,50149,950,diva_id__479,118.039581,38.097916,0.551000,118.039581,38.097916,2.000000,0.000000
3237,11039,2358.698302,37.875000,118.125000,10,1002.444275,118.740200,38.151040,45079,3853,diva_id__3382,118.226250,38.122086,0.558000,118.226250,38.122086,2.000000,0.000000
3238,18764,2621.083401,1.875000,118.125000,10,1332.187256,117.978500,1.953126,19497,11068,diva_id__10600,118.020416,1.782917,0.988000,118.020416,1.782917,2.000000,0.000000
3239,21395,0.000000,-20.375000,118.125000,10,8618.741211,118.564500,-20.286460,38582,315,port_hedland,118.207916,-20.378750,0.973000,118.207916,-20.378750,2.000000,0.000000
3240,596,0.000000,73.375000,118.375000,10,1613.128174,120.117200,73.203130,56192,10999,diva_id__10531,118.402916,73.309586,0.159000,118.402916,73.309586,2.000000,0.000000
3241,18370,2615.067800,5.875000,118.375000,85,15992.775391,118.154300,5.859376,23065,386,sandakan,118.343750,5.772917,1.079000,118.343750,5.772917,2.439156,0.000000
3243,18560,0.000000,4.375000,118.375000,10,1143.404175,118.388700,4.661459,34892,11280,diva_id__10812,118.347916,4.350416,1.016000,118.347916,4.350416,2.000000,0.000000
3244,18875,0.000000,0.875000,118.375000,10,2130.272217,118.505900,0.781251,7022,11062,diva_id__10594,118.486252,0.841248,0.962000,118.486252,0.841248,2.000000,0.000000
3245,21396,0.000000,-20.375000,118.375000,10,3555.232178,118.564500,-20.286460,17966,315,port_hedland,118.407913,-20.353750,0.973000,118.407913,-20.353750,2.000000,0.000000
3247,11152,2368.116140,37.375000,118.625000,10,1886.263062,119.326200,37.109380,44829,3854,diva_id__3383,118.922089,37.352081,0.555000,118.922089,37.352081,2.000000,0.000000
3248,14632,0.000000,24.875000,118.625000,25,5583.447266,118.681600,24.817710,9149,3772,diva_id__3301,118.617920,24.876247,0.981000,118.617920,24.876247,2.000000,0.000000
3249,18402,0.000000,5.625000,118.625000,27,4050.016846,118.681600,5.598959,10386,11051,diva_id__10583,118.748749,5.533749,1.048000,118.748749,5.533749,2.000000,0.000000
3250,11153,2369.133563,37.375000,118.875000,13,10810.730469,119.326200,37.109380,37373,3854,diva_id__3383,118.963753,37.281250,0.555000,118.963753,37.281250,2.000000,0.000000
3252,21372,0.000000,-20.125000,118.875000,10,1547.476318,118.564500,-20.286460,31775,315,port_hedland,118.864586,-20.237917,0.973000,118.864586,-20.237917,2.000000,0.000000
3253,11040,3341.801487,37.875000,119.125000,79,760786.062500,119.209000,37.786460,2561,16390,deltas_105,119.186249,37.772083,0.556000,119.186249,37.772083,2.340424,0.000000
3254,11215,2370.758821,37.125000,119.125000,10,4675.302734,119.326200,37.109380,12845,3854,diva_id__3383,119.187920,37.143749,0.555000,119.187920,37.143749,2.000000,0.000000
3256,11814,0.000000,34.875000,119.125000,16,4006.619629,119.267600,34.765630,3024,3836,diva_id__3365,119.241249,34.782082,0.599000,119.241249,34.782082,2.000000,0.000000
3257,14466,0.000000,25.375000,119.125000,11,1774.338013,119.150400,25.390630,1098,933,diva_id__462,119.139587,25.392082,0.956000,119.139587,25.392082,2.000000,0.000000
3258,19343,0.000000,-2.125000,119.125000,17,2160.527832,119.355500,-1.927083,22434,4600,diva_id__4132,119.207085,-2.063751,0.931000,119.207085,-2.063751,2.000000,0.000000
3259,19397,2620.648830,-2.375000,119.125000,43,5539.640137,119.355500,-1.927083,48296,4600,diva_id__4132,119.137917,-2.302917,0.931000,119.137917,-2.302917,2.000000,0.000000
3260,21373,2543.823499,-20.125000,119.125000,10,53250.441406,119.150400,-19.973960,4140,16573,deltas_393,119.172913,-20.004583,0.975000,119.172913,-20.004583,2.000000,0.000000
3261,10517,0.000000,39.875000,119.375000,10,1421.220337,119.619100,39.921880,23658,3860,diva_id__3389,119.411255,39.781250,0.539000,119.411255,39.781250,2.000000,0.000000
3262,10650,2342.503335,39.375000,119.375000,24,45692.296875,119.267600,39.401040,2544,16385,deltas_097,119.276253,39.422916,0.544000,119.276253,39.422916,2.000000,0.000000
3263,11216,2371.164627,37.125000,119.375000,10,6601.497070,119.326200,37.109380,12574,3854,diva_id__3383,119.467918,37.112083,0.555000,119.467918,37.112083,2.000000,0.000000
3264,11677,0.000000,35.375000,119.375000,10,1062.692627,119.560500,35.390630,14083,400,shijiusuo,119.438751,35.312080,0.595000,119.438751,35.312080,2.000000,0.000000
3265,14042,0.000000,26.875000,119.375000,19,2644.087402,119.794900,26.640630,23684,3782,diva_id__3311,119.591248,26.751247,0.812000,119.591248,26.751247,2.000000,0.000000
3266,19162,0.000000,-1.125000,119.375000,10,1116.502441,119.326200,-1.380208,24642,4599,diva_id__4131,119.377083,-1.164585,0.926000,119.377083,-1.164585,2.000000,0.000000
3267,19198,0.000000,-1.375000,119.375000,42,7124.347168,119.326200,-1.380208,5001,4599,diva_id__4131,119.296249,-1.413750,0.926000,119.296249,-1.413750,2.000000,0.000000
3269,19621,2619.371980,-3.375000,119.375000,18,1981.909424,119.502000,-3.567708,28720,4602,diva_id__4134,119.282913,-3.430416,0.959000,119.282913,-3.430416,2.000000,0.000000
3270,19667,0.000000,-3.625000,119.375000,44,6463.306152,119.502000,-3.828124,13961,4603,diva_id__4135,119.452087,-3.712917,0.959000,119.452087,-3.712917,2.000000,0.000000
3271,801,0.000000,72.875000,119.625000,437,219394.968750,120.117200,73.203130,25830,10999,diva_id__10531,119.737915,72.998749,0.159000,119.737915,72.998749,5.845651,0.000000
3272,11884,0.000000,34.625000,119.625000,10,1409.655151,119.794900,34.453130,23777,16396,deltas_122,119.588753,34.582916,0.608000,119.588753,34.582916,2.000000,0.000000
3274,14043,0.000000,26.875000,119.625000,35,5613.167969,119.794900,26.640630,16905,3782,diva_id__3311,119.707916,26.771248,0.812000,119.707916,26.771248,2.000000,0.000000
3275,14175,2490.119765,26.375000,119.625000,17,2635.668457,119.677700,26.276040,6609,3785,diva_id__3314,119.617920,26.250416,0.821000,119.617920,26.250416,2.000000,0.000000
3276,14243,0.000000,26.125000,119.625000,233,60776.187500,119.677700,25.911460,23353,16429,deltas_195,119.511253,26.058750,0.849000,119.511253,26.058750,4.174704,0.000000
3277,19812,0.000000,-4.875000,119.625000,10,1559.349121,119.502000,-4.973958,2256,4610,diva_id__4142,119.503754,-4.953751,0.952000,119.503754,-4.953751,2.000000,0.000000
3278,21374,0.000000,-20.125000,119.625000,10,1509.862915,119.209000,-19.973960,38544,11515,diva_id__11047,119.563751,-20.068750,0.975000,119.563751,-20.068750,2.000000,0.000000
3279,23198,0.000000,-33.875000,119.625000,10,1280.009399,119.853500,-33.984370,5375,11542,diva_id__11074,119.907913,-33.967083,0.579000,119.907913,-33.967083,2.000000,0.000000
3280,23254,0.000000,-34.125000,119.625000,10,1772.829346,119.853500,-33.984370,24720,11542,diva_id__11074,119.627914,-34.104584,0.579000,119.627914,-34.104584,2.000000,0.000000
3281,23295,0.000000,-34.375000,119.625000,10,1691.512085,119.853500,-33.984370,46882,11542,diva_id__11074,119.501251,-34.288750,0.579000,119.501251,-34.288750,2.000000,0.000000
3282,11952,2402.546704,34.375000,119.875000,71,58715.593750,119.794900,34.453130,2043,16396,deltas_122,119.780418,34.467083,0.608000,119.780418,34.467083,2.211972,0.000000
3283,19115,3707.436631,-0.875000,119.875000,18,3037.195068,119.502000,-0.911458,39862,1108,diva_id__637,119.859589,-0.887085,0.924000,119.859589,-0.887085,2.000000,0.000000
3285,11512,0.000000,36.125000,120.125000,10,6411.551758,120.322300,36.067710,20140,3841,diva_id__3370,120.153748,36.187080,0.564000,120.153748,36.187080,2.000000,0.000000
3286,12516,0.000000,31.875000,120.125000,1465,1906838.875000,120.205100,31.953130,3517,16403,deltas_140,120.233749,31.932917,0.630000,120.233749,31.932917,11.138607,0.000000
3287,15167,2519.161396,23.125000,120.125000,18,1361.604614,120.087900,23.046880,1867,2476,diva_id__2005,120.071251,23.053749,1.043000,120.071251,23.053749,2.000000,0.000000
3288,16881,0.000000,16.125000,120.125000,72,6643.771484,120.205100,16.067710,3366,2488,diva_id__2017,120.199585,16.037916,0.957000,120.199585,16.037916,2.240108,0.000000
3289,23199,0.000000,-33.875000,120.125000,10,3160.947998,119.853500,-33.984370,19124,11542,diva_id__11074,120.047081,-33.922916,0.579000,120.047081,-33.922916,2.000000,0.000000
3290,10406,2331.772082,40.375000,120.375000,10,3098.810059,120.322300,40.182290,17755,952,diva_id__481,120.498749,40.267914,0.541000,120.498749,40.267914,2.000000,0.000000
3291,11954,0.000000,34.375000,120.375000,10,1071.236450,120.263700,34.244790,1772,3816,diva_id__3345,120.277084,34.256248,0.614000,120.277084,34.256248,2.000000,0.000000
3292,12011,0.000000,34.125000,120.375000,37,12147.499023,120.263700,34.244790,16371,3816,diva_id__3345,120.323753,34.106247,0.614000,120.323753,34.106247,2.000000,0.000000
3293,12071,0.000000,33.875000,120.375000,10,1691.228516,120.263700,34.244790,51766,3816,diva_id__3345,120.477921,33.814583,0.614000,120.477921,33.814583,2.000000,0.000000
3294,13894,3503.176888,27.375000,120.375000,12,1301.781250,120.615200,27.526040,7618,3799,diva_id__3328,120.582085,27.587917,0.825000,120.582085,27.587917,2.000000,0.000000
3295,14948,5024.980469,23.875000,120.375000,31,3264.541016,120.146500,23.671880,22307,11092,diva_id__10624,120.277084,23.832916,1.003000,120.277084,23.832916,2.000000,0.000000
3296,15349,5643.147779,22.625000,120.375000,20,3261.615479,120.380900,22.473960,6824,11108,diva_id__10640,120.422089,22.522083,1.092000,120.422089,22.522083,2.000000,0.000000
3297,16658,0.000000,17.625000,120.375000,71,4950.444824,120.380900,17.526040,3874,11172,diva_id__10704,120.412086,17.507915,0.966000,120.412086,17.507915,2.210333,0.000000
3298,16766,2565.671555,16.875000,120.375000,22,1273.195190,120.410200,16.979170,8210,11174,diva_id__10706,120.407082,16.905416,0.972000,120.407082,16.905416,2.000000,0.000000
3300,19512,0.000000,-2.875000,120.375000,18,1290.864502,120.380900,-2.838541,7863,4620,diva_id__4152,120.327919,-2.885418,0.962000,120.327919,-2.885418,2.000000,0.000000
3301,19704,2618.613386,-3.875000,120.375000,10,1862.554932,120.439500,-3.619791,37166,4617,diva_id__4149,120.337082,-3.937916,0.977000,120.337082,-3.937916,2.000000,0.000000
3302,19757,0.000000,-4.375000,120.375000,27,7341.527832,120.380900,-4.296874,5227,1112,diva_id__641,120.393753,-4.342083,0.987000,120.393753,-4.342083,2.000000,0.000000
3303,23200,0.000000,-33.875000,120.375000,10,1896.130371,119.853500,-33.984370,37201,11542,diva_id__11074,120.252083,-33.933750,0.579000,120.252083,-33.933750,2.000000,0.000000
3304,11041,0.000000,37.875000,120.625000,10,1016.165649,120.498000,37.734380,2500,3850,diva_id__3379,120.517914,37.750416,0.554000,120.517914,37.750416,2.000000,0.000000
3306,12902,0.000000,30.375000,120.625000,193,43548.371094,120.673800,30.390630,5290,16412,deltas_156,120.618752,30.387917,0.689000,120.618752,30.387917,3.782418,0.000000
3307,12973,0.000000,30.125000,120.625000,34,6080.616211,120.673800,30.234380,10104,941,diva_id__470,120.657913,30.144583,0.690000,120.657913,30.144583,2.000000,0.000000
3308,13600,0.000000,28.125000,120.625000,86,17405.279297,120.849600,27.942710,17400,3794,diva_id__3323,120.702919,28.030416,0.817000,120.702919,28.030416,2.453060,0.000000
3309,13795,0.000000,27.625000,120.625000,24,3396.499023,120.615200,27.526040,23259,3799,diva_id__3328,120.649582,27.732918,0.825000,120.649582,27.732918,2.000000,0.000000
3310,14773,2508.040572,24.375000,120.625000,10,1265.658691,120.498000,24.296880,6310,11095,diva_id__10627,120.551254,24.326248,0.949000,120.551254,24.326248,2.000000,0.000000
3311,16573,0.000000,18.125000,120.625000,11,1330.569702,120.498000,18.203130,3623,11169,diva_id__10701,120.532082,18.199583,1.016000,120.532082,18.199583,2.000000,0.000000
3312,17049,0.000000,14.875000,120.625000,72,9470.624023,120.673800,14.765630,2599,11182,diva_id__10714,120.697922,14.767082,1.084000,120.697922,14.767082,2.235965,0.000000
3313,19513,0.000000,-2.875000,120.625000,17,1090.240601,120.673800,-2.682291,18435,4621,diva_id__4153,120.527916,-2.761250,0.964000,120.527916,-2.761250,2.000000,0.000000
3314,11409,0.000000,36.625000,120.875000,10,3124.350586,120.791000,36.588540,2415,3843,diva_id__3372,120.812920,36.601250,0.560000,120.812920,36.601250,2.000000,0.000000
3315,17074,0.000000,14.625000,120.875000,38,4006.552490,120.966800,14.609380,1872,234,manila,120.957085,14.595417,1.097000,120.957085,14.595417,2.000000,0.000000
3316,19451,0.000000,-2.625000,120.875000,21,1478.676514,121.025400,-2.682291,13154,4622,diva_id__4154,120.908752,-2.662083,0.964000,120.908752,-2.662083,2.000000,0.000000
3317,10249,0.000000,40.875000,121.125000,10,5049.672363,121.259800,40.911460,1503,3867,diva_id__3396,121.248749,40.922081,0.573000,121.248749,40.922081,2.000000,0.000000
