index,basin_idx,rivmth_idx,dist2coast,cmf_lat_15min,cmf_lon_15min,rivwth,uparea,gtsm_lon,gtsm_lat,dist,gtsm_idx,gtsm_station_id,rivmth_lon,rivmth_lat,gtsm_egm_offset,lon,lat,rivhgt,elevtn,elvp10,elvp90,elvavg,area_km,cell_count,mean_drain_length,mean_drain_slope
399,16890,16889,0.000000,15.875000,-96.125000,10,1520.951904,-95.771480,15.911460,32537,5083,diva_id__4615,-96.047913,15.789583,0.614000,-96.047913,15.789583,2.000000,0.000000,168.000000,1186.400000,651.800000,1521.090720,5,59122.708333,0.015596
400,5134,5133,2944.970930,59.125000,-95.875000,10,1112.644653,-94.042970,58.776040,67046,69,churchill,-94.812088,59.230415,-0.105000,-94.812088,59.230415,2.000000,0.000000,13.524750,121.722748,67.623749,1111.989408,2,24316.625000,0.005562
401,13373,13372,0.000000,28.625000,-95.875000,17,106583.546875,-95.947270,28.619790,3920,16422,deltas_177,-95.978745,28.597916,0.219000,-95.978745,28.597916,2.000000,0.000000,205.296994,1022.700000,606.222392,106576.315922,172,825794.914773,0.000748
402,16341,16340,0.000000,18.625000,-95.875000,44,5763.590332,-95.771480,18.776040,7971,16458,deltas_247,-95.831253,18.732082,0.213000,-95.831253,18.732082,2.000000,0.000000,1.577092,942.800000,350.272880,5764.841092,9,122709.800781,0.004093
403,1318,1317,1946.858430,71.375000,-95.625000,11,2977.735840,-95.859370,71.380210,15925,4781,diva_id__4313,-95.519585,71.287086,-0.180000,-95.519585,71.287086,2.000000,0.000000,4.645506,391.435596,218.970652,2980.285488,15,84326.099888,0.003618
404,1619,1618,5861.954077,70.625000,-95.625000,10,1234.011475,-96.503910,70.182290,48277,4779,diva_id__4311,-95.746246,70.533752,-0.019000,-95.746246,70.533752,2.000000,0.000000,36.888000,185.868387,125.763049,1235.168136,5,72762.175781,0.002525
405,13220,13219,0.000000,29.125000,-95.625000,10,2580.230225,-95.361330,28.880210,8199,16419,deltas_173,-95.441254,28.857082,0.222000,-95.441254,28.857082,2.000000,0.000000,2.259400,14.907400,9.035666,2580.814968,3,62040.847656,0.000255
406,16342,16341,0.000000,18.625000,-95.625000,185,39513.109375,-95.771480,18.776040,4214,16458,deltas_247,-95.747917,18.745417,0.213000,-95.747917,18.745417,3.690582,0.000000,9.950316,1358.200000,452.558142,39521.975176,53,249796.351103,0.002981
407,3199,3198,0.000000,67.125000,-95.375000,241,135082.468750,-95.449220,67.526040,41660,4774,diva_id__4306,-95.342918,67.153748,0.034000,-95.342918,67.153748,4.255060,0.000000,93.949997,349.506500,219.134161,135204.757367,431,589167.445078,0.000523
408,12983,12982,5489.410847,29.875000,-95.375000,10,2680.635254,-94.716800,29.401040,53860,5859,diva_id__5391,-95.092087,29.758749,0.231000,-95.092087,29.758749,2.000000,0.000000,0.380400,14.206686,6.394953,2681.198144,3,74491.453125,0.000232
409,13300,13299,0.000000,28.875000,-95.375000,43,109358.257812,-95.361330,28.880210,1943,16419,deltas_173,-95.381248,28.881248,0.222000,-95.381248,28.881248,2.000000,0.000000,67.647767,989.317725,409.892078,109328.062412,169,782172.039062,0.000507
410,12984,12983,7363.764263,29.875000,-95.125000,26,7404.475586,-94.716800,29.401040,54496,5859,diva_id__5391,-95.063751,29.787083,0.231000,-95.063751,29.787083,2.000000,0.000000,15.486000,63.549551,42.337707,7406.109336,13,124198.384375,0.000503
411,16846,16845,0.000000,16.125000,-95.125000,10,10198.845703,-95.361330,16.093750,27086,5084,diva_id__4616,-95.127914,16.188749,0.610000,-95.127914,16.188749,2.000000,0.000000,73.206914,1035.397998,520.778795,10201.258934,15,151914.024554,0.004748
412,2889,2888,0.000000,68.125000,-94.875000,10,1392.411499,-95.449220,67.630210,52361,4776,diva_id__4308,-94.837082,68.040421,0.034000,-94.837082,68.040421,2.000000,0.000000,13.123750,111.420746,66.809590,1393.606794,6,67029.878906,0.001442
414,5055,5054,2081.143463,59.375000,-94.875000,41,7941.015625,-94.042970,58.776040,74149,69,churchill,-94.762917,59.330418,-0.105000,-94.762917,59.330418,2.000000,0.000000,66.984688,242.094009,159.106466,7936.018181,26,168783.613281,0.001300
415,5135,5134,0.000000,59.125000,-94.875000,144,50467.570312,-94.042970,58.776040,55613,69,churchill,-94.827080,59.069584,-0.105000,-94.827080,59.069584,3.236302,0.000000,198.709503,344.694995,270.040650,50437.418734,125,372266.901250,0.000809
416,16802,16801,2569.300769,16.375000,-94.875000,10,1058.718140,-94.716800,16.328130,27348,5085,diva_id__4617,-94.972916,16.334583,0.608000,-94.972916,16.334583,2.000000,0.000000,3.270715,29.436431,16.353573,1058.950160,2,48442.886719,0.000675
417,419,418,3851.626530,73.625000,-94.625000,10,1472.774536,-95.039060,73.671880,14158,6534,diva_id__6066,-94.589584,73.657082,-0.082000,-94.589584,73.657082,2.000000,0.000000,84.212146,258.823383,173.396439,1474.260264,7,53950.293945,0.004300
418,2134,2133,0.000000,69.625000,-94.625000,10,1373.381104,-95.566410,69.609380,32670,4778,diva_id__4310,-94.747078,69.680420,0.009000,-94.747078,69.680420,2.000000,0.000000,51.206249,227.396004,136.464874,1374.974916,6,71262.442708,0.002800
419,5219,5218,0.000000,58.875000,-94.625000,62,14027.295898,-94.042970,58.776040,35081,69,churchill,-94.607086,58.895416,-0.105000,-94.607086,58.895416,2.066036,0.000000,50.820751,290.684003,179.017170,14018.916188,37,240823.274148,0.001110
420,13076,13075,2455.114590,29.625000,-94.625000,57,45995.820312,-94.541020,29.505210,30768,16414,deltas_162,-94.695419,29.747082,0.236000,-94.695419,29.747082,2.000000,0.000000,39.983740,231.999001,123.847159,45981.552846,68,513621.554348,0.000277
422,16847,16846,2570.138011,16.125000,-94.625000,10,1523.902100,-94.716800,16.328130,14701,5085,diva_id__4617,-94.659584,16.207916,0.608000,-94.659584,16.207916,2.000000,0.000000,1.828286,28.228286,14.047143,1524.258784,3,76130.859375,0.000433
423,735,734,0.000000,72.875000,-94.375000,10,1998.538208,-93.867190,72.213540,63605,6537,diva_id__6069,-94.287079,72.771248,-0.216000,-94.287079,72.771248,2.000000,0.000000,5.727019,167.457397,75.823177,2000.320506,9,59782.139974,0.001600
424,16515,16514,0.000000,18.125000,-94.375000,76,21231.796875,-94.423830,18.151040,1874,5935,diva_id__5467,-94.411247,18.162916,0.213000,-94.411247,18.162916,2.305468,0.000000,4.942857,217.424286,76.079792,21236.365260,31,173252.849459,0.000621
425,5288,5287,0.000000,58.625000,-94.125000,429,303264.375000,-94.042970,58.776040,14501,69,churchill,-94.187912,58.669582,-0.105000,-94.187912,58.669582,5.782104,0.000000,245.188493,531.519739,383.253510,303075.279070,702,1311902.203384,0.000361
426,16516,16515,0.000000,18.125000,-94.125000,31,5662.013672,-94.248050,18.203130,12564,5936,diva_id__5468,-94.129585,18.212915,0.213000,-94.129585,18.212915,2.000000,0.000000,2.993909,9.511500,5.936703,5663.245408,7,81828.091146,0.000112
427,296,295,0.000000,74.125000,-93.875000,10,2353.715820,-93.632810,74.140630,8599,1517,diva_id__1046,-93.802078,74.078751,-0.074000,-93.802078,74.078751,2.000000,0.000000,108.571152,303.494995,193.747954,2356.102992,11,86901.510417,0.002892
428,4513,4512,0.000000,61.625000,-93.875000,10,1233.186890,-93.457030,61.796880,34055,4887,diva_id__4419,-93.844582,61.552082,-0.093000,-93.844582,61.552082,2.000000,0.000000,4.800000,41.912251,24.213050,1232.436412,5,79126.148438,0.000521
429,5289,5288,0.000000,58.625000,-93.875000,10,1190.895386,-94.042970,58.776040,13656,69,churchill,-94.173752,58.673752,-0.105000,-94.173752,58.673752,2.000000,0.000000,3.518800,20.846800,13.084667,1190.203680,3,39638.474609,0.000498
430,13078,13077,0.000000,29.625000,-93.875000,116,54081.074219,-93.837890,29.661460,3410,370,sabine_pass,-93.839584,29.692083,0.242000,-93.839584,29.692083,2.875287,0.000000,6.496285,109.482188,61.067754,54078.720485,85,300150.887500,0.000222
431,737,736,0.000000,72.875000,-93.375000,12,3637.786377,-93.867190,72.213540,70275,6537,diva_id__6069,-93.322083,72.823753,-0.216000,-93.322083,72.823753,2.000000,0.000000,86.747252,301.690619,187.088739,3641.240972,17,61330.295573,0.004069
432,1209,1208,0.000000,71.625000,-93.375000,10,2622.488281,-92.929690,71.289620,31607,4783,diva_id__4315,-93.367912,71.537086,-0.174000,-93.367912,71.537086,2.000000,0.000000,20.256865,255.558398,160.232170,2624.735808,9,84525.331250,0.002570
433,4427,4426,2047.253561,62.125000,-93.375000,71,20185.601562,-93.457030,61.796880,29875,4887,diva_id__4419,-93.356247,62.061249,-0.093000,-93.356247,62.061249,2.209587,0.000000,27.321750,156.981087,92.702566,20172.421896,56,218969.471719,0.000469
434,12987,12986,3471.311764,29.875000,-93.375000,39,10184.011719,-92.958980,29.661460,39857,5848,diva_id__5380,-93.345413,29.787083,0.246000,-93.345413,29.787083,2.000000,0.000000,1.070882,42.802950,18.574151,10186.416080,15,134167.406250,0.000137
435,1504,1503,1950.632814,70.875000,-93.125000,10,1516.891602,-92.929690,71.289620,44967,4783,diva_id__4315,-93.012917,70.886253,-0.174000,-93.012917,70.886253,2.000000,0.000000,27.680000,317.538071,168.111025,1518.189760,6,43089.206543,0.005792
437,4375,4374,0.000000,62.375000,-93.125000,24,4589.242188,-93.105470,61.901040,47431,6561,diva_id__6093,-93.067085,62.327084,-0.095000,-93.067085,62.327084,2.000000,0.000000,6.648746,81.742601,45.782190,4586.135488,14,80777.753418,0.000577
439,13079,13078,0.000000,29.625000,-93.125000,31,7423.721191,-92.958980,29.661460,8800,5848,diva_id__5380,-93.011246,29.726250,0.246000,-93.011246,29.726250,2.000000,0.000000,0.976372,14.660000,4.794960,7425.407460,11,144633.828125,0.000045
440,16428,16427,0.000000,18.375000,-93.125000,10,1595.669922,-92.724610,18.567710,40786,16461,deltas_252,-93.086250,18.437916,0.228000,-93.086250,18.437916,2.000000,0.000000,0.197960,1.781636,0.989798,1596.050624,2,37670.773438,0.000053
441,5429,5428,0.000000,58.125000,-92.875000,20,3528.030518,-92.519530,57.578130,64417,4930,diva_id__4462,-92.847084,58.130417,-0.025000,-92.847084,58.130417,2.000000,0.000000,19.315800,63.507901,40.434376,3525.808968,8,85141.057292,0.000723
442,17005,17004,0.000000,15.125000,-92.875000,14,1667.100586,-92.841800,15.182290,3269,5092,diva_id__4624,-92.842918,15.152916,0.602000,-92.842918,15.152916,2.000000,0.000000,0.401712,321.400000,116.834760,1666.799004,4,91406.773438,0.004967
443,1620,1619,0.000000,70.625000,-92.625000,10,2350.279541,-92.929690,71.289620,68829,4783,diva_id__4315,-92.642914,70.677917,-0.174000,-92.642914,70.677917,2.000000,0.000000,45.374200,365.305493,180.719773,2352.302649,9,43730.311719,0.005061
444,1980,1979,0.000000,69.875000,-92.625000,10,1471.480225,-91.933590,70.390630,41961,4784,diva_id__4316,-92.463745,70.058746,-0.107000,-92.463745,70.058746,2.000000,0.000000,12.587558,85.735075,46.578985,1472.964142,7,72669.056641,0.003779
445,4326,4325,2040.416056,62.625000,-92.625000,10,1471.704956,-92.402340,62.838540,26071,4872,diva_id__4404,-92.647911,62.632915,-0.118000,-92.647911,62.632915,2.000000,0.000000,5.499000,39.951450,21.743375,1470.642280,4,57061.333984,0.000577
446,5490,5489,0.000000,57.875000,-92.625000,29,5576.181152,-92.519530,57.578130,32954,4930,diva_id__4462,-92.748749,57.847916,-0.025000,-92.748749,57.847916,2.000000,0.000000,24.856571,150.800000,78.154622,5572.773896,17,156680.097656,0.000699
448,5716,5715,0.000000,56.875000,-92.625000,776,1006008.125000,-92.519530,57.578130,73461,4930,diva_id__4462,-92.742081,56.928749,-0.025000,-92.742081,56.928749,7.938102,0.000000,221.832001,780.633582,458.813184,1005400.817402,2095,1674499.035284,0.000298
449,16346,16345,0.000000,18.625000,-92.625000,361,123257.187500,-92.724610,18.567710,5389,16461,deltas_252,-92.673752,18.562916,0.228000,-92.673752,18.562916,5.275648,0.000000,5.111524,883.500000,370.829663,123274.079582,176,485902.620850,0.000967
450,16978,16977,0.000000,15.375000,-92.625000,11,1183.013794,-92.841800,15.182290,2692,5092,diva_id__4624,-92.857918,15.163750,0.602000,-92.857918,15.163750,2.000000,0.000000,0.000000,0.000000,0.000000,1182.855936,1,10000.000000,0.000000
451,1843,1842,0.000000,70.125000,-92.375000,13,3539.126709,-91.933590,70.390630,32793,4784,diva_id__4316,-92.422081,70.146248,-0.107000,-92.422081,70.146248,2.000000,0.000000,25.656055,370.399982,211.969827,3542.875356,15,97714.226562,0.002683
452,4282,4281,0.000000,62.875000,-92.375000,10,1486.685547,-92.402340,62.838540,923,4872,diva_id__4404,-92.413750,62.832085,-0.118000,-92.413750,62.832085,2.000000,0.000000,7.200000,45.800000,29.628225,1485.711459,7,83270.872396,0.000522
453,5657,5656,0.000000,57.125000,-92.375000,234,107749.406250,-92.519530,57.578130,63544,4930,diva_id__4462,-92.252083,57.025417,-0.025000,-92.252083,57.025417,4.183569,0.000000,87.123749,238.533775,167.671555,107681.812241,236,417756.987909,0.000452
455,5658,5657,0.000000,57.125000,-92.125000,17,2712.343262,-92.519530,57.578130,64358,4930,diva_id__4462,-92.108749,57.043751,-0.025000,-92.108749,57.043751,2.000000,0.000000,19.600000,108.127496,65.135624,2710.474192,8,106103.486979,0.000989
456,12988,12987,2454.763662,29.875000,-92.125000,10,1300.131226,-92.080080,29.765630,4782,6846,diva_id__6378,-92.129578,29.767082,0.243000,-92.129578,29.767082,2.000000,0.000000,0.098292,0.884624,0.491458,1300.448032,2,34152.261719,0.000029
457,17054,17053,0.000000,14.625000,-92.125000,10,1407.906372,-92.197270,14.505210,4349,5093,diva_id__4625,-92.222916,14.535416,0.645000,-92.222916,14.535416,2.000000,0.000000,4.200000,37.800000,21.000000,1407.702784,2,37661.765625,0.001115
459,16429,16428,0.000000,18.375000,-91.875000,13,2170.065918,-91.845700,18.723960,26258,72,ciudad_del_carmen,-91.794586,18.492916,0.229000,-91.794586,18.492916,2.000000,0.000000,0.197772,0.989540,0.659524,2170.520708,3,64090.335938,0.000015
460,17055,17054,0.000000,14.625000,-91.875000,15,1230.402954,-92.197270,14.505210,1293,5093,diva_id__4625,-92.185417,14.507082,0.645000,-92.185417,14.507082,2.000000,0.000000,54.900000,494.100000,274.500000,1230.224256,2,37661.765625,0.014577
461,17098,17097,0.000000,14.125000,-91.875000,21,1512.177246,-91.904300,14.296880,17458,1213,diva_id__742,-91.783752,14.192083,0.668000,-91.783752,14.192083,2.000000,0.000000,39.200000,1470.400000,661.666667,1511.967488,3,99204.304688,0.018033
462,4055,4054,0.000000,63.875000,-91.625000,19,3711.205078,-90.878910,63.567710,46964,6605,diva_id__6137,-91.704582,63.777916,-0.106000,-91.704582,63.777916,2.000000,0.000000,9.445500,114.778150,75.749083,3713.947664,10,84770.461719,0.000969
463,5660,5659,0.000000,57.125000,-91.625000,10,1031.744385,-92.519530,57.578130,73533,4930,diva_id__4462,-91.603745,57.138748,-0.025000,-91.603745,57.138748,2.000000,0.000000,6.418800,75.169715,39.990429,1031.101264,4,69863.824219,0.000987
465,16430,16429,0.000000,18.375000,-91.625000,16,2203.596680,-91.259770,18.619790,33417,1391,diva_id__920,-91.522079,18.451250,0.231000,-91.522079,18.451250,2.000000,0.000000,0.097716,0.879443,0.488579,2204.178944,2,37670.773438,0.000026
467,17099,17098,0.000000,14.125000,-91.625000,22,1538.436890,-91.611330,14.088540,9028,5094,diva_id__4626,-91.537918,14.049583,0.687000,-91.537918,14.049583,2.000000,0.000000,11.149500,1167.300000,464.041250,1538.203392,4,103961.929688,0.014948
468,16350,16349,0.000000,18.625000,-91.375000,50,14601.583984,-91.259770,18.619790,3676,1391,diva_id__920,-91.294586,18.617916,0.231000,-91.294586,18.617916,2.000000,0.000000,2.481857,174.700000,77.382653,14604.952747,22,166952.189986,0.000580
469,17128,17127,0.000000,13.875000,-91.375000,18,1494.345581,-91.083980,13.880210,25954,5095,diva_id__4627,-91.311249,13.956249,0.674000,-91.311249,13.956249,2.000000,0.000000,5.066000,65.866000,33.776667,1494.107488,3,76318.343750,0.000996
472,16225,16224,0.000000,19.125000,-91.125000,11,2187.391846,-91.259770,18.619790,43789,1391,diva_id__920,-91.167915,19.003750,0.231000,-91.167915,19.003750,2.000000,0.000000,0.217666,35.983846,12.507159,2187.877368,5,63143.410156,0.000231
473,420,419,0.000000,73.625000,-90.875000,10,1456.670532,-90.703120,73.489580,10467,6535,diva_id__6067,-90.967918,73.546249,-0.240000,-90.967918,73.546249,2.000000,0.000000,61.094998,296.496997,182.341423,1458.168241,7,50996.929688,0.005385
474,17130,17129,2583.475552,13.875000,-90.875000,10,1196.405884,-91.083980,13.880210,13957,5095,diva_id__4627,-90.960419,13.917082,0.674000,-90.960419,13.917082,2.000000,0.000000,38.800000,1179.600000,540.000000,1196.223552,3,92981.109375,0.015336
475,2685,2684,1973.294662,68.625000,-90.625000,10,1423.669189,-90.527340,68.723960,12155,4786,diva_id__4318,-90.562080,68.615417,-0.091000,-90.562080,68.615417,2.000000,0.000000,12.836600,185.297867,94.618780,1424.956560,6,69569.342448,0.002166
476,12989,12988,0.000000,29.875000,-90.625000,12,2061.472656,-89.912110,29.296880,39031,5842,diva_id__5374,-90.162079,29.572083,0.208000,-90.162079,29.572083,2.000000,0.000000,0.000000,0.000000,0.000000,2061.988224,1,10000.000000,0.000000
477,17131,17130,0.000000,13.875000,-90.625000,15,3014.286377,-90.791020,13.932290,8357,349,puerto_quetzal,-90.713745,13.927916,0.669000,-90.713745,13.927916,2.000000,0.000000,2.149500,131.100000,51.041250,3013.840656,4,50546.382812,0.001098
479,15822,15821,0.000000,20.625000,-90.375000,10,1943.661011,-90.439450,20.807290,28653,5942,diva_id__5474,-90.482918,20.552916,0.227000,-90.482918,20.552916,2.000000,0.000000,0.382769,6.389472,3.140741,1944.011776,3,62114.347656,0.000121
480,15897,15896,0.000000,20.375000,-90.375000,10,1082.367310,-90.498050,20.078130,23725,5940,diva_id__5472,-90.488747,20.291250,0.221000,-90.488747,20.291250,2.000000,0.000000,0.239600,2.156400,1.198000,1082.605584,2,36099.824219,0.000066
481,16019,16018,2544.202120,19.875000,-90.375000,10,1487.515991,-90.498050,20.078130,13395,5940,diva_id__5472,-90.452911,19.965416,0.221000,-90.452911,19.965416,2.000000,0.000000,0.000000,0.000000,0.000000,1487.814656,1,10000.000000,0.000000
482,17132,17131,0.000000,13.875000,-90.375000,12,2038.842285,-90.439450,13.880210,12243,5096,diva_id__4628,-90.337082,13.832916,0.631000,-90.337082,13.832916,2.000000,0.000000,15.000000,880.100000,414.250000,2038.544320,4,92284.976562,0.010782
483,3513,3512,5660.817337,66.125000,-90.125000,10,1052.523193,-89.707030,65.807290,21884,4818,diva_id__4350,-89.841248,65.996246,-0.270000,-89.841248,65.996246,2.000000,0.000000,64.400000,335.713135,220.380473,1053.499274,3,29586.612305,0.012213
484,4008,4007,0.000000,64.125000,-90.125000,46,11540.236328,-90.878910,63.567710,72920,6605,diva_id__6137,-90.097084,64.125420,-0.106000,-90.097084,64.125420,2.000000,0.000000,29.957001,308.358398,180.223962,11550.512838,39,158961.613086,0.001318
485,4057,4056,0.000000,63.875000,-90.125000,10,1746.019653,-90.878910,63.567710,57795,6605,diva_id__6137,-90.222084,63.998749,-0.106000,-90.222084,63.998749,2.000000,0.000000,0.994041,54.320574,19.257519,1746.882118,6,55992.314453,0.000420
486,12916,12915,0.000000,30.125000,-90.125000,59,13744.532227,-89.091800,30.182290,62449,5824,diva_id__5356,-89.741249,30.177082,0.226000,-89.741249,30.177082,2.000000,0.000000,1.723617,55.907144,21.243784,13747.774196,15,114904.046224,0.000213
487,13226,13225,0.000000,29.125000,-90.125000,14,2709.474121,-89.970700,29.244790,30839,129,grand_isle,-90.227081,29.081249,0.207000,-90.227081,29.081249,2.000000,0.000000,0.348857,1.116341,0.831679,2710.072304,7,144399.578125,0.000008
488,17166,17165,0.000000,13.625000,-90.125000,10,2302.319092,-90.146480,13.776040,6078,5097,diva_id__4629,-90.107918,13.736250,0.635000,-90.107918,13.736250,2.000000,0.000000,51.600000,541.000000,312.500000,2301.983692,4,87337.734375,0.006171
489,2687,2686,1973.983609,68.625000,-89.875000,12,1821.847412,-89.882810,68.802080,29796,6603,diva_id__6135,-89.812912,68.535416,-0.096000,-89.812912,68.535416,2.000000,0.000000,27.222750,113.999001,69.561633,1823.484248,10,45726.779948,0.001804
490,2790,2789,5589.139892,68.375000,-89.875000,43,10184.968750,-89.882810,68.802080,52167,6603,diva_id__6135,-89.951248,68.333748,-0.096000,-89.951248,68.333748,2.000000,0.000000,81.049500,333.546555,218.736487,10193.518063,36,161897.395221,0.001776
491,3586,3585,0.000000,65.875000,-89.875000,10,1579.269653,-89.707030,65.807290,19958,4818,diva_id__4350,-89.992081,65.943748,-0.270000,-89.992081,65.943748,2.000000,0.000000,42.371250,295.445496,194.743738,1580.690824,6,72793.664062,0.003873
492,4009,4008,0.000000,64.125000,-89.875000,14,2463.156982,-89.121090,63.984380,42873,4869,diva_id__4401,-89.765411,64.247917,-0.122000,-89.765411,64.247917,2.000000,0.000000,34.948501,160.754984,106.535234,2465.540458,7,58170.982031,0.002226
494,15701,15700,2534.218857,21.125000,-89.875000,10,2809.145508,-89.677730,21.328130,20355,336,progreso,-89.852921,21.245417,0.219000,-89.852921,21.245417,2.000000,0.000000,0.607609,9.528067,4.270888,2809.865056,6,76350.108073,0.000095
495,12841,12840,0.000000,30.375000,-89.625000,11,1451.177856,-89.091800,30.182290,42185,5824,diva_id__5356,-89.530411,30.192083,0.226000,-89.530411,30.192083,2.000000,0.000000,1.100000,9.900000,5.500000,1451.488544,2,37714.890625,0.000292
496,12918,12917,0.000000,30.125000,-89.625000,75,20862.121094,-89.091800,30.182290,53582,5824,diva_id__5356,-89.648750,30.167082,0.226000,-89.648750,30.167082,2.281360,0.000000,27.632941,119.665497,73.966781,20857.858124,33,353311.895313,0.000295
497,15640,15639,3583.549642,21.375000,-89.625000,10,1363.513672,-89.677730,21.328130,5042,336,progreso,-89.681252,21.282917,0.219000,-89.681252,21.282917,2.000000,0.000000,0.414143,4.605315,2.436560,1363.856816,3,42810.681641,0.000082
498,3587,3586,2002.516489,65.875000,-89.375000,12,2137.846680,-89.707030,65.807290,15715,4818,diva_id__4350,-89.422081,65.887085,-0.270000,-89.422081,65.887085,2.000000,0.000000,140.756396,305.079486,216.147113,2139.770644,10,53880.772656,0.005425
499,13301,13300,0.000000,28.875000,-89.375000,1364,3179216.750000,-89.150390,28.984380,25549,409,south_pass,-89.407082,28.936249,0.214000,-89.407082,28.936249,10.721952,0.000000,123.015248,1358.000000,588.482889,3177305.121167,5464,2859823.858623,0.000211
