couple_id,rivmth_idx,cmf_col_15min,dist2coast,cmf_lat_15min,cmf_lon_15min,rivwth,cmf_row_15min,uparea,gtsm_lon,gtsm_lat,dist,gtsm_idx,gtsm_station_id,rivmth_lon,rivmth_lat,gtsm_egm_offset,lon,lat
2107,11481,840,0.0,36.125,30.125,10.0,215,1044256448.0,29.941409999999998,36.19792,8018.397160204172,15050,diva_idp_med_2434,30.0170841217,36.2362518311,-0.102,30.0170841217,36.2362518311
2108,22771,840,0.0,-31.125,30.125,10.0,484,1580689280.0,29.941409999999998,-31.40625,43621.64989979629,736,diva_id__265,30.1937503815,-31.0787506104,0.554,30.1937503815,-31.0787506104
2109,4967,841,0.0,59.875,30.375,591.0,120,287948800000.0,29.941409999999998,60.02604,19721.81597452777,4332,diva_id__3864,30.2070846558,59.9087486267,0.386,30.2070846558,59.9087486267
2110,8569,841,0.0,46.125,30.375,107.0,175,73236332544.0,30.49805,46.06771,2159.421229652176,16363,deltas_048,30.4729175568,46.0762481689,-0.06,30.4729175568,46.0762481689
2111,12627,841,0.0,31.375,30.375,681.0,234,2905376292860.0,30.38086,31.484379999999998,4548.081976840068,15428,diva_idp_med_2812,30.3862514496,31.4437503815,-0.029,30.3862514496,31.4437503815
2112,12702,841,0.0,31.125,30.375,10.0,235,6779389440.0,29.85352,31.171879999999998,2321.2198859966416,15434,diva_idp_med_2818,29.8720836639,31.185417175300003,-0.036,29.8720836639,31.185417175300003
2113,22681,841,0.0,-30.625,30.375,13.0,482,6662973952.0,30.527340000000002,-30.67708,9292.296004806441,2838,diva_id__2367,30.458749771100003,-30.736251831100002,0.609,30.458749771100003,-30.736251831100002
2114,8314,842,3182.0,46.875,30.625,10.0,172,2823798784.0,30.79102,46.48438,7270.513541629317,1575,diva_id__1104,30.748750686599998,46.542915344200004,-0.06,30.748750686599998,46.542915344200004
2115,8396,842,4500.0,46.625,30.625,10.0,173,2823798784.0,30.79102,46.48438,5258.4054682175865,1575,diva_id__1104,30.732917785599998,46.5095825195,-0.06,30.732917785599998,46.5095825195
2116,10118,842,0.0,41.125,30.625,38.0,195,62769123328.0,30.67383,41.11979,2325.7207643572647,1816,diva_id__1345,30.6487503052,41.128749847399995,-0.148,30.6487503052,41.128749847399995
2117,11287,842,0.0,36.875,30.625,10.0,212,2855928832.0,30.64453,36.82292,3745.2882165434985,1879,diva_id__1408,30.6254177094,36.8529167175,-0.148,30.6254177094,36.8529167175
2118,12703,842,0.0,31.125,30.625,681.0,235,2905189908480.0,30.55664,31.484379999999998,20317.10129254819,2010,diva_id__1539,30.748750686599998,31.403749465900002,-0.021,30.748750686599998,31.403749465900002
2119,22588,842,0.0,-30.125,30.625,10.0,480,4392817664.0,30.84961,-30.130209999999998,2146.006528857151,2842,diva_id__2371,30.853750228899997,-30.111251831100002,0.56,30.853750228899997,-30.111251831100002
2120,10119,843,0.0,41.125,30.875,10.0,195,2440199168.0,31.0929,41.093759999999996,11210.04568199201,1814,diva_id__1343,30.9620838165,41.0729141235,-0.147,30.9620838165,41.0729141235
2121,11288,843,0.0,36.875,30.875,10.0,212,6733263360.0,30.76172,36.82292,14915.823795559614,14676,diva_idp_med_2060,30.923749923699997,36.8570823669,-0.148,30.923749923699997,36.8570823669
2122,22589,843,0.0,-30.125,30.875,10.0,480,4392817664.0,30.84961,-30.182290000000002,4883.933425651537,2843,diva_id__2372,30.802917480500003,-30.1995849609,0.56,30.802917480500003,-30.1995849609
2123,8398,844,0.0,46.625,31.125,10.0,173,5373518848.0,31.14258,46.61458,3125.9910901477774,1580,diva_id__1109,31.177917480500003,46.628749847399995,-0.06,31.177917480500003,46.628749847399995
2124,11289,844,0.0,36.875,31.125,10.0,212,2560051968.0,31.24853,36.82292,6281.382649453974,14677,diva_idp_med_2061,31.178750991799998,36.8312492371,-0.147,31.178750991799998,36.8312492371
2125,12555,844,2435.0,31.625,31.125,10.0,233,2174779136.0,31.31836,31.536459999999998,13691.640844249312,2012,diva_id__1541,31.1845836639,31.5829162598,-0.002,31.1845836639,31.5829162598
2126,12629,844,0.0,31.375,31.125,10.0,234,2174779136.0,31.31836,31.536459999999998,28514.960451112674,2012,diva_id__1541,31.017917633099998,31.5245838165,-0.002,31.017917633099998,31.5245838165
2127,22549,844,0.0,-29.875,31.125,10.0,479,4440527872.0,31.02539,-29.817709999999998,1847.2209602356131,100,durban,31.0420837402,-29.8095855713,0.596,31.0420837402,-29.8095855713
2128,11376,845,0.0,36.625,31.375,10.0,213,1334412928.0,31.347659999999998,36.82292,14856.765539008546,1880,diva_id__1409,31.4804172516,36.742080688499996,-0.111,31.4804172516,36.742080688499996
2129,22430,845,0.0,-29.125,31.375,38.0,476,29025724416.0,31.49414,-29.244790000000002,2620.764126064755,2839,diva_id__2368,31.4929180145,-29.221252441399997,0.604,31.4929180145,-29.221252441399997
2130,22468,845,0.0,-29.375,31.375,10.0,477,2736367104.0,31.49414,-29.244790000000002,22078.853453450294,2839,diva_id__2368,31.3354167938,-29.3870849609,0.604,31.3354167938,-29.3870849609
2131,12557,847,0.0,31.625,31.875,10.0,233,2242631936.0,31.8457,31.536459999999998,1043.4090350593867,2002,diva_id__1531,31.8454170227,31.5270824432,-0.031,31.8454170227,31.5270824432
2132,2185,848,1963.0,69.625,32.125,13.0,81,1366156544.0,32.28516,69.60938,11994.125282145034,4151,diva_id__3683,32.0329170227,69.54708099369999,-0.182,32.0329170227,69.54708099369999
2133,8317,848,0.0,46.875,32.125,83.0,172,63691599872.0,32.02148,46.64063,28467.478905062526,1588,diva_id__1117,32.0029182434,46.8962478638,-0.077,32.0029182434,46.8962478638
2134,9979,848,0.0,41.625,32.125,18.0,193,13340393472.0,31.464840000000002,41.5625,48973.51042367488,1808,diva_id__1337,32.0529174805,41.5795822144,-0.147,32.0529174805,41.5795822144
2135,13030,848,0.0,29.875,32.125,10.0,240,2940459264.0,32.43164,29.53125,19252.998961527122,2988,diva_id__2517,32.374584198,29.697082519499997,-0.038,32.374584198,29.697082519499997
2136,13113,848,0.0,29.625,32.125,10.0,241,2940459264.0,32.43164,29.53125,17957.90551776827,2988,diva_id__2517,32.3654174805,29.682083129899997,-0.038,32.3654174805,29.682083129899997
2137,22401,848,0.0,-28.875,32.125,10.0,475,3668316672.0,32.08008,-28.828120000000002,5002.201585405496,361,richards_bay,32.0287513733,-28.8287506104,0.596,32.0287513733,-28.8287506104
2138,2333,849,1965.0,69.375,32.375,15.0,82,1694822528.0,32.28516,69.60938,21883.08528196528,4151,diva_id__3683,32.2554168701,69.4129180908,-0.182,32.2554168701,69.4129180908
2139,3230,849,0.0,67.125,32.375,70.0,91,12355972096.0,32.75391,67.00520999999999,20553.765035160388,4147,diva_id__3679,32.4012489319,67.1287536621,-0.171,32.4012489319,67.1287536621
2140,3286,849,2816.0,66.875,32.375,116.0,92,25499009024.0,32.75391,67.00520999999999,20352.506250445676,4147,diva_id__3679,32.4162521362,66.8787536621,-0.171,32.4162521362,66.8787536621
2141,8403,849,0.0,46.625,32.375,552.0,173,510713724928.0,32.08008,46.53646,22942.086319450354,1599,diva_id__1128,32.3795852661,46.527084350600006,-0.077,32.3795852661,46.527084350600006
2142,12631,849,0.0,31.375,32.375,10.0,234,11733420032.0,32.19727,31.276040000000002,5164.226257977052,1983,diva_id__1512,32.2512512207,31.28125,-0.04,32.2512512207,31.28125
2143,12757,849,0.0,30.875,32.375,10.0,236,11733420032.0,32.31445,31.276040000000002,1406.180194653208,1985,diva_id__1514,32.3179168701,31.263750076300003,-0.043,32.3179168701,31.263750076300003
2144,13114,849,0.0,29.625,32.375,10.0,241,2940459264.0,32.43164,29.53125,12876.443975823175,2988,diva_id__2517,32.3662490845,29.6320838928,-0.038,32.3662490845,29.6320838928
2145,21973,849,0.0,-25.625,32.375,10.0,462,1436860416.0,32.66602,-26.015620000000002,19539.522467698258,2849,diva_id__2378,32.4720840454,-25.993751525900002,0.644,32.4720840454,-25.993751525900002
2146,22042,849,0.0,-26.125,32.375,10.0,464,5481681408.0,32.66602,-26.015620000000002,18915.67408614225,2849,diva_id__2378,32.4770812988,-26.006252288800003,0.644,32.4770812988,-26.006252288800003
2147,22075,849,2492.0,-26.375,32.375,10.0,465,5481681408.0,32.66602,-26.015620000000002,17342.571039611583,2849,diva_id__2378,32.492919921900004,-26.026252746599997,0.644,32.492919921900004,-26.026252746599997
2148,22300,849,0.0,-28.125,32.375,11.0,472,10008085504.0,32.54883,-28.046870000000002,39782.687498056584,2844,diva_id__2373,32.417915344200004,-28.385417938200003,0.653,32.417915344200004,-28.385417938200003
2149,22342,849,0.0,-28.375,32.375,11.0,473,10008085504.0,32.54883,-28.046870000000002,41957.32211976422,2844,diva_id__2373,32.4187507629,-28.40625,0.653,32.4187507629,-28.40625
2150,9981,850,0.0,41.625,32.625,18.0,193,13340393472.0,31.464840000000002,41.5625,65280.47877526507,1808,diva_id__1337,32.232086181599996,41.6870803833,-0.147,32.232086181599996,41.6870803833
2151,12705,850,0.0,31.125,32.625,10.0,235,2777135872.0,32.60742,31.067709999999998,7926.949088101334,1975,diva_id__1504,32.529586791999996,31.0929164886,-0.037,32.529586791999996,31.0929164886
2152,13032,850,0.0,29.875,32.625,10.0,240,1035753408.0,32.49023,29.921879999999998,7560.086089856678,2989,diva_id__2518,32.5670852661,29.935417175300003,-0.038,32.5670852661,29.935417175300003
2153,13186,850,0.0,29.375,32.625,10.0,242,1236247296.0,32.60742,29.244790000000002,29214.83787359754,2987,diva_id__2516,32.7345848083,29.4829158783,0.361,32.7345848083,29.4829158783
2154,13261,850,0.0,29.125,32.625,10.0,243,4146678272.0,32.60742,29.244790000000002,13924.779506538101,2987,diva_id__2516,32.65625,29.127082824699997,0.361,32.65625,29.127082824699997
2155,22004,850,2494.0,-25.875,32.625,40.0,463,46564696064.0,32.72461,-25.75521,1036.7804299440463,16588,deltas_418,32.7287521362,-25.763751983600002,0.647,32.7287521362,-25.763751983600002
2156,2335,851,1966.0,69.375,32.875,10.0,82,1101984512.0,33.33984,69.08854000000001,30022.506176948045,4152,diva_id__3684,32.8329162598,69.2895812988,-0.171,32.8329162598,69.2895812988
2157,3232,851,1989.0,67.125,32.875,12.0,91,1206163840.0,32.75391,67.00520999999999,12426.467865949711,4147,diva_id__3679,32.9637489319,67.0812530518,-0.171,32.9637489319,67.0812530518
2158,12706,851,0.0,31.125,32.875,10.0,235,1216964736.0,32.95898,31.119790000000002,2560.07052060851,14522,diva_idp_med_1906,32.9545822144,31.0970840454,-0.038,32.9545822144,31.0970840454
2159,13033,851,0.0,29.875,32.875,10.0,240,1035753408.0,32.49023,29.921879999999998,12052.806853833048,2989,diva_id__2518,32.6104164124,29.892082214400002,-0.038,32.6104164124,29.892082214400002
2160,22077,851,0.0,-26.375,32.875,10.0,465,2169759488.0,32.90039,-26.380209999999998,12364.58483949702,16589,deltas_420,32.8312530518,-26.287918090799998,0.632,32.8312530518,-26.287918090799998
2161,2443,852,0.0,69.125,33.125,115.0,83,24803942400.0,33.33984,69.08854000000001,11601.200708540673,4152,diva_id__3684,33.0654182434,69.0529174805,-0.171,33.0654182434,69.0529174805
2162,8575,852,0.0,46.125,33.125,10.0,175,2245662720.0,33.48633,45.96354,34385.09657676862,1605,diva_id__1134,33.2229156494,46.2129173279,-0.077,33.2229156494,46.2129173279
2163,13344,852,0.0,28.875,33.125,10.0,244,1071437248.0,32.8418,28.671879999999998,40441.09235654617,2985,diva_id__2514,33.179584503200005,28.8829154968,0.361,33.179584503200005,28.8829154968
2164,13421,852,0.0,28.625,33.125,10.0,245,1788591744.0,32.8418,28.671879999999998,36171.94604255081,2985,diva_id__2514,33.2112503052,28.646249771100003,0.361,33.2112503052,28.646249771100003
2165,13503,852,0.0,28.375,33.125,10.0,246,1190835328.0,32.8418,28.671879999999998,32616.082077168056,2985,diva_id__2514,33.0379180908,28.4345836639,0.361,33.0379180908,28.4345836639
2166,13579,852,0.0,28.125,33.125,10.0,247,1127725696.0,33.36914,28.07292,15035.296652970785,2984,diva_id__2513,33.242919921900004,28.1495838165,0.363,33.242919921900004,28.1495838165
2167,8489,853,0.0,46.375,33.375,10.0,174,2245662720.0,33.25195,45.75521,46833.148203067234,1613,diva_id__1142,33.0712509155,46.157081604,-0.077,33.0712509155,46.157081604
2168,8917,853,2267.0,45.125,33.375,10.0,179,1243323392.0,33.25195,45.75521,63856.20156316014,1613,diva_id__1142,33.4170837402,45.1929168701,-0.077,33.4170837402,45.1929168701
2169,13264,853,0.0,29.125,33.375,10.0,243,1071437248.0,32.8418,28.671879999999998,45831.01922521282,2985,diva_id__2514,33.1737518311,28.9637489319,0.361,33.1737518311,28.9637489319
2170,13580,853,0.0,28.125,33.375,10.0,247,1154872576.0,33.36914,28.07292,4103.902964157787,2984,diva_id__2513,33.3737487793,28.0362491608,0.363,33.3737487793,28.0362491608
2171,13669,853,0.0,27.875,33.375,10.0,248,1138968320.0,33.36914,28.07292,28568.118261375803,2984,diva_id__2513,33.482086181599996,27.8362503052,0.363,33.482086181599996,27.8362503052
2172,3458,854,5994.0,66.375,33.625,23.0,94,3286205696.0,33.69141,66.43229000000001,18498.325678573907,4146,diva_id__3678,33.5729179382,66.2729187012,-0.002,33.5729179382,66.2729187012
2173,13505,854,0.0,28.375,33.625,10.0,246,1870374656.0,33.36914,28.07292,29640.84109028068,2984,diva_id__2513,33.59375,28.251249313400002,0.363,33.59375,28.251249313400002
2174,13767,854,0.0,27.625,33.625,10.0,249,1613935488.0,33.7207,27.317709999999998,32297.06482310507,2983,diva_id__2512,33.5579147339,27.5695838928,0.354,33.5579147339,27.5695838928
2175,21903,854,2500.0,-25.125,33.625,37.0,460,405933883392.0,33.54492,-25.18229,3136.1974138860883,16587,deltas_416,33.5162506104,-25.171253204299997,0.677,33.5162506104,-25.171253204299997
2176,3291,855,1992.0,66.875,33.875,33.0,92,5148468736.0,33.69141,66.43229000000001,43790.00049987305,4146,diva_id__3678,34.1737518311,66.7762527466,-0.002,34.1737518311,66.7762527466
2177,3543,855,2831.0,66.125,33.875,10.0,95,1558352512.0,33.69141,66.43229000000001,71086.37570178363,4146,diva_id__3678,34.6470832825,65.9229125977,-0.002,34.6470832825,65.9229125977
2178,8653,855,0.0,45.875,33.875,10.0,176,2292062720.0,33.48633,45.91146,21193.604270113727,1607,diva_id__1136,33.7587509155,45.9312515259,-0.077,33.7587509155,45.9312515259
2179,11734,855,0.0,35.125,33.875,10.0,219,1791721728.0,33.89648,35.18229,2855.4697782149947,10030,diva_id__9562,33.9129180908,35.1604156494,-0.105,33.9129180908,35.1604156494
2180,12710,855,2440.0,31.125,33.875,10.0,235,23769462784.0,33.48633,31.171879999999998,30741.913766614238,15418,diva_idp_med_2802,33.8079147339,31.146249771100003,-0.01,33.8079147339,31.146249771100003
2181,11380,856,0.0,36.625,34.125,10.0,213,1313344640.0,34.27734,36.58854,4229.330995074147,14681,diva_idp_med_2065,34.2479171753,36.558750152600005,-0.108,34.2479171753,36.558750152600005
2182,11445,856,0.0,36.375,34.125,14.0,214,10387430400.0,34.01367,36.27604,4040.5421819804337,1888,diva_id__1417,34.0470848083,36.300415039099995,-0.138,34.0470848083,36.300415039099995
2183,13583,856,0.0,28.125,34.125,10.0,247,1061661248.0,33.89648,27.942709999999998,54388.28733668413,2990,diva_id__2519,34.4279174805,28.080417633099998,0.356,34.4279174805,28.080417633099998
2184,14154,856,0.0,26.375,34.125,10.0,254,1846093824.0,34.48242,25.80729,68195.23380214027,2982,diva_id__2511,34.1587524414,26.3470840454,0.374,34.1587524414,26.3470840454
2185,21867,856,0.0,-24.875,34.125,10.0,459,14878446592.0,33.83789,-25.078120000000002,59254.31480071177,2851,diva_id__2380,34.387916564899996,-24.8904190063,0.697,34.387916564899996,-24.8904190063
2186,3373,857,1993.0,66.625,34.375,39.0,93,7183334400.0,33.69141,66.43229000000001,38919.503522330204,4146,diva_id__3678,34.3337516785,66.6712493896,-0.002,34.3337516785,66.6712493896
2187,12633,857,0.0,31.375,34.375,10.0,234,3573696512.0,34.36523,31.432290000000002,3852.433221970307,1970,diva_id__1499,34.3770828247,31.4654159546,0.003,34.3770828247,31.4654159546
2188,13584,857,0.0,28.125,34.375,10.0,247,1061661248.0,34.74609,28.59375,59113.53938904881,768,diva_id__297,34.4387512207,28.136249542199998,0.368,34.4387512207,28.136249542199998
2189,14219,857,0.0,26.125,34.375,10.0,255,1550464640.0,34.48242,25.80729,38225.035344947835,2982,diva_id__2511,34.2829170227,26.1004161835,0.374,34.2829170227,26.1004161835
2190,21868,857,0.0,-24.875,34.375,10.0,459,14878446592.0,33.83789,-25.078120000000002,63239.596559021054,2851,diva_id__2380,34.424583435100004,-24.8770866394,0.697,34.424583435100004,-24.8770866394
2191,3841,858,4501.0,64.875,34.625,131.0,100,31228325888.0,34.980470000000004,64.66145999999999,35325.489860816706,4145,diva_id__3677,34.679584503200005,64.9520797729,-0.007,34.679584503200005,64.9520797729
2192,12499,858,0.0,31.875,34.625,10.0,232,1013946752.0,34.59961,31.744790000000002,8822.721157401153,1966,diva_id__1495,34.6420822144,31.8154163361,-0.006,34.6420822144,31.8154163361
2193,13265,858,0.0,29.125,34.625,10.0,243,3504272640.0,34.74609,28.59375,45812.73780462646,768,diva_id__297,34.6845855713,29.002082824699997,0.368,34.6845855713,29.002082824699997
2194,13506,858,0.0,28.375,34.625,10.0,246,2075089408.0,34.74609,28.59375,24751.751217445126,768,diva_id__297,34.5179176331,28.4970836639,0.368,34.5179176331,28.4970836639
2195,21325,858,0.0,-19.625,34.625,99.0,438,30841765888.0,34.95117,-19.81771,34677.81914080962,2863,diva_id__2392,34.6587524414,-19.6712532043,0.747,34.6587524414,-19.6712532043
2196,21343,858,0.0,-19.875,34.625,61.0,439,28502870016.0,34.89258,-19.97396,18613.995060657995,16572,deltas_392,34.742084503200005,-19.8845863342,0.747,34.742084503200005,-19.8845863342
2197,21369,858,0.0,-20.125,34.625,10.0,440,3423634432.0,34.7168,-20.390620000000002,24536.77355031556,2862,diva_id__2391,34.6737518311,-20.1737518311,0.75,34.6737518311,-20.1737518311
2198,21416,858,5078.0,-20.625,34.625,13.0,442,10212216832.0,34.7168,-20.390620000000002,21076.331315371557,2862,diva_id__2391,34.6720848083,-20.5754165649,0.75,34.6720848083,-20.5754165649
2199,3917,859,2018.0,64.625,34.875,117.0,101,28030863360.0,34.980470000000004,64.66145999999999,17103.9269105626,4145,diva_id__3677,34.7929191589,64.530418396,-0.007,34.7929191589,64.530418396
2200,11208,859,0.0,37.125,34.875,19.0,211,20790616064.0,34.83398,36.79688,7433.290345152149,14683,diva_idp_med_2067,34.8929176331,36.7495803833,-0.07,34.8929176331,36.7495803833
2201,11383,859,0.0,36.625,34.875,19.0,213,20790616064.0,34.83398,36.79688,10324.283203882153,14683,diva_idp_med_2067,34.9079170227,36.7254180908,-0.07,34.9079170227,36.7254180908
2202,12444,859,0.0,32.125,34.875,10.0,231,1781939840.0,34.77539,32.10938,380.80871417380126,1960,diva_id__1489,34.7737503052,32.1062507629,-0.012,34.7737503052,32.1062507629
2203,2448,860,6223.0,69.125,35.125,14.0,83,1920172544.0,34.33594,69.34895999999999,40368.66091040814,4157,diva_id__3689,35.1387519836,69.1237487793,-0.174,35.1387519836,69.1237487793
2204,12155,860,0.0,33.375,35.125,10.0,226,2166337024.0,35.21484,33.269729999999996,7954.383601623734,14583,diva_idp_med_1967,35.246250152600005,33.3362503052,-0.045,35.246250152600005,33.3362503052
2205,12273,860,0.0,32.875,35.125,10.0,228,1121276800.0,35.06836,32.83854,4274.464382704566,1949,diva_id__1478,35.030418396,32.8170852661,-0.032,35.030418396,32.8170852661
2206,12559,860,0.0,31.625,35.125,10.0,233,1013946752.0,34.7168,31.953129999999998,1581.3444655148562,1964,diva_id__1493,34.7062530518,31.9420833588,-0.01,34.7062530518,31.9420833588
2207,13587,860,0.0,28.125,35.125,10.0,247,4939039232.0,35.18555,27.994790000000002,18439.734466559654,2994,diva_id__2523,35.0537490845,28.1129169464,0.371,35.0537490845,28.1129169464
2208,21307,860,0.0,-19.375,35.125,10.0,437,1508704896.0,35.30273,-19.55729,8015.889618246062,741,diva_id__270,35.3529167175,-19.5029182434,0.757,35.3529167175,-19.5029182434
2209,21326,860,0.0,-19.625,35.125,10.0,438,1129947136.0,35.30273,-19.55729,23048.004597758623,741,diva_id__270,35.1312484741,-19.687084198,0.757,35.1312484741,-19.687084198
